0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,10100,10200,10300,10400,10500,10600,10700,10800,10900,11000,11100,11200,11300,11400,11500,11600,11700,11800,11900,12000,12100,12200,12300,12400,12500,12600,12700,12800,12900,13000,13100,13200,13300,13400,13500,13600,13700,13800,13900,14000,14100,14200,14300,14400,14500,14600,14700,14800,14900,15000,15100,15200,15300,15400,15500,15600,15700,15800,15900,16000,16100,16200,16300,16400,16500,16600,16700,16800,16900,17000,17100,17200,17300,17400,17500,17600,17700,17800,17900,18000,18100,18200,18300,18400,18500,18600,18700,18800,18900,19000,19100,19200,19300,19400,19500,19600,19700,19800,19900,20000,20100,20200,20300,20400,20500,20600,20700,20800,20900,21000,21100,21200,21300,21400,21500,21600,21700,21800,21900,22000,22100,22200,22300,22400,22500,22600,22700,22800,22900,23000,23100,23200,23300,23400,23500,23600,23700,23800,23900,24000,24100,24200,24300,24400,24500,24600,24700,24800,24900,25000,25100,25200,25300,25400,25500,25600,25700,25800,25900,26000,26100,26200,26300,26400,26500,26600,26700,26800,26900,27000,27100,27200,27300,27400,27500,27600,27700,27800,27900,28000,28100,28200,28300,28400,28500,28600,28700,28800,28900,29000,29100,29200,29300,29400,29500,29600,29700,29800,29900,30000,30100,30200,30300,30400,30500,30600,30700,30800,30900,31000,31100,31200,31300,31400,31500,31600,31700,31800,31900,32000,32100,32200,32300,32400,32500,32600,32700,32800,32900,33000,33100,33200,33300,33400,33500,33600,33700,33800,33900,34000,34100,34200,34300,34400,34500,34600,34700,34800,34900,35000,35100,35200,35300,35400,35500,35600,35700,35800,35900,36000,36100,36200,36300,36400,36500,36600,36700,36800,36900,37000,37100,37200,37300,37400,37500,37600,37700,37800,37900,38000,38100,38200,38300,38400,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500,40600,40700,40800,40900,41000,41100,41200,41300,41400,41500,41600,41700,41800,41900,42000,42100,42200,42300,42400,42500,42600,42700,42800,42900,43000,43100,43200,43300,43400,43500,43600,43700,43800,43900,44000,44100,44200,44300,44400,44500,44600,44700,44800,44900,45000,45100,45200,45300,45400,45500,45600,45700,45800,45900,46000,46100,46200,46300,46400,46500,46600,46700,46800,46900,47000,47100,47200,47300,47400,47500,47600,47700,47800,47900,48000,48100,48200,48300,48400,48500,48600,48700,48800,48900,49000,49100,49200,49300,49400,49500,49600,49700,49800,49900
[ 1.5  1.5  1.5 -6.1],[ 3.5  3.5  3.5 -6.9],[  1.5    1.5    1.5  -41.25],[  5.5    5.5    5.5  -57.85],[ 0.5   0.5   0.5  -3.45],[  8.    8.    8.  -12.8],[  7.     7.     7.   -15.35],[ 6.5   6.5   6.5  -9.85],[ 4.5  4.5  4.5 -8.9],[ 3.  3.  3. -4.],[  8.    8.    8.  -12.1],[ 2.5   2.5   2.5  -3.15],[ 7.5  7.5  7.5 -8.6],[ 12.    12.    12.   -15.25],[  2.5    2.5    2.5  -15.45],[  2.    2.    2.  -27.4],[ 3.5  3.5  3.5 -4.3],[ 7.5   7.5   7.5  -8.95],[ 5.  5.  5. -6.],[ 1.5   1.5   1.5  -2.95],[ 5.   5.   5.  -7.2],[  9.    9.    9.  -11.4],[ 3.5  3.5  3.5 -3.5],[ 3.5  3.5  3.5 -4.3],[ 7.5   7.5   7.5  -8.35],[ 5.    5.    5.   -6.15],[ 4.  4.  4. -4.],[ 2.5  2.5  2.5 -2.5],[ 7.    7.    7.   -7.05],[ 1.   1.   1.  -1.3],[ 3.5  3.5  3.5 -7.4],[ 4.5  4.5  4.5 -4.9],[ 6.    6.    6.   -6.35],[ 5.5  5.5  5.5 -5.5],[ 5.5   5.5   5.5  -5.75],[ 6.5  6.5  6.5 -7. ],[ 14.    14.    14.   -14.05],[ 7.  7.  7. -7.],[ 14.   14.   14.  -14.4],[ 15.5   15.5   15.5  -16.05],[ 14.5  14.5  14.5 -14.5],[ 11.   11.   11.  -11.1],[ 11.    11.    11.   -11.65],[ 11.  11.  11. -11.],[ 10.5  10.5  10.5 -10.5],[ 8.  8.  8. -8.],[ 14.  14.  14. -14.],[ 15.5   15.5   15.5  -15.65],[  9.   9.   9. -10.],[ 23.   23.   23.  -23.2],[ 14.    14.    14.   -14.25],[ 15.   15.   15.  -15.5],[ 21.5  21.5  21.5 -21.7],[ 24.5  24.5  24.5 -24.5],[ 17.5   17.5   17.5  -17.55],[ 24.5   24.5   24.5  -25.25],[ 15.5  15.5  15.5 -16.7],[ 17.    17.    17.   -17.15],[ 24.5   24.5   24.5  -25.05],[ 43.    43.    43.   -45.35],[ 25.5  25.5  25.5 -29.4],[ 20.5  20.5  20.5 -22. ],[ 20.   20.   20.  -22.8],[ 21.    21.    21.   -23.15],[ 33.5  33.5  33.5 -34. ],[ 27.5  27.5  27.5 -32. ],[ 31.5  31.5  31.5 -32. ],[ 19.    19.    19.   -24.05],[ 29.5   29.5   29.5  -31.95],[ 38.    38.    38.   -38.75],[ 31.5   31.5   31.5  -32.95],[ 23.5   23.5   23.5  -24.65],[ 29.   29.   29.  -31.9],[ 28.   28.   28.  -30.8],[ 24.5  24.5  24.5 -26.9],[ 18.5   18.5   18.5  -22.25],[ 24.5  24.5  24.5 -27.1],[ 17.   17.   17.  -29.1],[ 23.    23.    23.   -28.05],[ 14.5   14.5   14.5  -17.65],[ 12.   12.   12.  -17.5],[ 11.    11.    11.   -42.25],[  9.    9.    9.  -20.1],[ 14.5   14.5   14.5  -22.45],[ 19.5   19.5   19.5  -25.05],[ 16.5  16.5  16.5 -26.4],[ 13.    13.    13.   -26.65],[ 15.   15.   15.  -24.6],[ 22.    22.    22.   -32.15],[ 18.5   18.5   18.5  -25.95],[ 10.5  10.5  10.5 -20.7],[  7.5   7.5   7.5 -29.7],[  9.    9.    9.  -22.3],[ 15.5  15.5  15.5 -20.5],[ 14.5   14.5   14.5  -17.65],[ 14.    14.    14.   -20.35],[ 12.    12.    12.   -16.15],[  7.5   7.5   7.5 -15.1],[ 16.5   16.5   16.5  -21.65],[ 10.5   10.5   10.5  -17.65],[ 17.   17.   17.  -19.3],[ 13.  13.  13. -15.],[ 11.  11.  11. -14.],[ 15.5  15.5  15.5 -20.5],[ 15.5  15.5  15.5 -17.1],[ 19.    19.    19.   -20.95],[ 12.   12.   12.  -13.8],[ 6.5  6.5  6.5 -8. ],[ 21.5  21.5  21.5 -22.9],[ 14.5   14.5   14.5  -16.65],[ 13.   13.   13.  -14.4],[ 16.5  16.5  16.5 -18.4],[ 10.    10.    10.   -13.85],[ 20.5   20.5   20.5  -21.55],[ 15.  15.  15. -17.],[ 17.5   17.5   17.5  -18.85],[ 10.5  10.5  10.5 -12. ],[ 19.5  19.5  19.5 -21.1],[ 15.5  15.5  15.5 -16.8],[  9.     9.     9.   -10.05],[ 13.5  13.5  13.5 -14.6],[ 21.    21.    21.   -22.95],[ 8.    8.    8.   -9.95],[ 16.5  16.5  16.5 -18.6],[ 12.   12.   12.  -12.6],[ 10.5  10.5  10.5 -11. ],[ 12.5   12.5   12.5  -14.65],[ 12.5   12.5   12.5  -13.75],[ 16.    16.    16.   -17.65],[ 11.    11.    11.   -13.45],[ 16.   16.   16.  -16.5],[ 17.5  17.5  17.5 -20.9],[ 29.    29.    29.   -29.55],[ 12.    12.    12.   -14.25],[ 16.    16.    16.   -16.95],[ 22.    22.    22.   -23.65],[ 19.   19.   19.  -20.7],[ 14.5   14.5   14.5  -15.75],[ 19.5   19.5   19.5  -20.85],[ 13.5   13.5   13.5  -18.05],[ 14.5   14.5   14.5  -17.75],[ 16.    16.    16.   -17.55],[ 16.    16.    16.   -18.05],[ 20.    20.    20.   -23.05],[ 11.   11.   11.  -12.5],[  9.    9.    9.  -11.3],[ 21.   21.   21.  -26.6],[ 10.5   10.5   10.5  -13.45],[ 16.   16.   16.  -18.1],[ 21.5  21.5  21.5 -23.5],[ 18.    18.    18.   -20.85],[ 18.5  18.5  18.5 -19.6],[  8.5   8.5   8.5 -13.4],[ 19.5  19.5  19.5 -23.5],[ 18.    18.    18.   -21.45],[ 11.5  11.5  11.5 -14.1],[ 13.5   13.5   13.5  -15.25],[ 12.5  12.5  12.5 -16.4],[ 13.5   13.5   13.5  -19.65],[ 19.    19.    19.   -20.75],[ 15.   15.   15.  -19.2],[ 16.   16.   16.  -17.9],[ 10.5   10.5   10.5  -15.45],[ 14.   14.   14.  -16.1],[ 10.5   10.5   10.5  -16.25],[ 11.5  11.5  11.5 -14.9],[ 17.5   17.5   17.5  -21.45],[ 15.5   15.5   15.5  -19.05],[ 15.5   15.5   15.5  -19.55],[ 12.5  12.5  12.5 -15.8],[ 10.5   10.5   10.5  -17.05],[ 16.   16.   16.  -21.1],[ 15.5  15.5  15.5 -20.7],[  9.5    9.5    9.5  -12.05],[ 13.    13.    13.   -14.75],[ 11.5  11.5  11.5 -18.4],[ 14.5  14.5  14.5 -19.8],[ 14.5   14.5   14.5  -16.15],[  8.     8.     8.   -15.65],[ 15.5   15.5   15.5  -19.25],[  7.5   7.5   7.5 -11.7],[ 15.   15.   15.  -18.2],[ 12.5   12.5   12.5  -16.95],[ 26.    26.    26.   -27.85],[  8.5   8.5   8.5 -11.7],[ 17.5   17.5   17.5  -23.45],[ 13.5   13.5   13.5  -19.65],[ 12.   12.   12.  -15.7],[ 18.    18.    18.   -22.15],[ 17.    17.    17.   -23.95],[ 12.5  12.5  12.5 -17.5],[ 17.5  17.5  17.5 -24.4],[ 21.   21.   21.  -22.9],[ 16.    16.    16.   -20.55],[ 18.    18.    18.   -23.25],[ 13.5  13.5  13.5 -16.9],[ 16.5   16.5   16.5  -20.55],[ 11.5  11.5  11.5 -14.8],[ 21.5   21.5   21.5  -27.55],[ 10.5   10.5   10.5  -12.95],[ 12.    12.    12.   -13.15],[ 14.5   14.5   14.5  -19.15],[ 12.    12.    12.   -18.65],[  8.5   8.5   8.5 -12.3],[ 14.5   14.5   14.5  -19.15],[ 14.5  14.5  14.5 -18.2],[  7.5   7.5   7.5 -10.7],[  9.5    9.5    9.5  -13.15],[  9.     9.     9.   -11.85],[ 11.    11.    11.   -16.15],[  8.    8.    8.  -11.9],[ 4.5  4.5  4.5 -6.8],[ 10.5   10.5   10.5  -13.15],[ 11.5  11.5  11.5 -13.5],[ 11.5  11.5  11.5 -15.4],[ 10.    10.    10.   -14.95],[ 14.    14.    14.   -16.85],[ 15.    15.    15.   -19.55],[  9.    9.    9.  -13.6],[ 11.   11.   11.  -14.2],[ 14.   14.   14.  -16.3],[  8.5    8.5    8.5  -13.55],[  7.5   7.5   7.5 -12.2],[ 13.5   13.5   13.5  -15.35],[ 12.5   12.5   12.5  -15.85],[ 16.5   16.5   16.5  -20.05],[ 18.5  18.5  18.5 -21.1],[ 11.5   11.5   11.5  -17.35],[ 19.5  19.5  19.5 -21.3],[ 18.    18.    18.   -21.95],[ 20.    20.    20.   -27.65],[ 17.5  17.5  17.5 -20.2],[ 7.   7.   7.  -8.9],[ 13.    13.    13.   -16.25],[ 13.   13.   13.  -14.7],[ 12.    12.    12.   -12.75],[ 3.    3.    3.   -7.45],[ 10.    10.    10.   -12.05],[ 16.5   16.5   16.5  -21.55],[ 13.5   13.5   13.5  -19.65],[ 17.   17.   17.  -19.6],[  9.    9.    9.  -11.7],[ 12.5   12.5   12.5  -13.65],[ 12.5   12.5   12.5  -16.25],[ 12.5  12.5  12.5 -18.6],[ 12.5  12.5  12.5 -13.9],[ 16.  16.  16. -19.],[  8.5    8.5    8.5  -11.15],[ 18.5  18.5  18.5 -22.1],[ 10.5   10.5   10.5  -14.55],[ 12.5  12.5  12.5 -14.6],[ 10.   10.   10.  -13.7],[ 18.   18.   18.  -20.2],[ 8.    8.    8.   -9.85],[ 18.   18.   18.  -21.5],[ 14.   14.   14.  -17.8],[ 29.5  29.5  29.5 -31.1],[ 10.5  10.5  10.5 -17.5],[ 10.5   10.5   10.5  -13.15],[ 17.   17.   17.  -18.8],[ 17.  17.  17. -21.],[ 13.5   13.5   13.5  -16.55],[ 10.    10.    10.   -11.75],[ 16.    16.    16.   -20.85],[ 16.    16.    16.   -19.25],[ 13.    13.    13.   -15.75],[ 17.5  17.5  17.5 -20.6],[ 13.5   13.5   13.5  -16.75],[ 22.   22.   22.  -26.3],[  8.5   8.5   8.5 -12.2],[ 13.5  13.5  13.5 -16.9],[ 11.5  11.5  11.5 -14.1],[ 12.   12.   12.  -14.4],[ 11.5   11.5   11.5  -12.35],[ 13.5  13.5  13.5 -16.2],[  9.5    9.5    9.5  -11.95],[ 16.5   16.5   16.5  -18.25],[ 21.    21.    21.   -24.65],[  8.5    8.5    8.5  -13.45],[ 14.5  14.5  14.5 -19.2],[ 5.5   5.5   5.5  -7.25],[  9.5    9.5    9.5  -12.35],[ 12.5   12.5   12.5  -16.05],[ 16.5  16.5  16.5 -21.4],[  7.5    7.5    7.5  -10.15],[ 10.   10.   10.  -12.8],[ 12.    12.    12.   -14.85],[ 12.5   12.5   12.5  -15.75],[ 12.   12.   12.  -15.8],[ 18.    18.    18.   -20.75],[ 11.5   11.5   11.5  -18.65],[  7.5    7.5    7.5  -11.45],[ 12.   12.   12.  -17.1],[  9.    9.    9.  -13.1],[ 13.5  13.5  13.5 -16.1],[ 14.5   14.5   14.5  -20.75],[ 21.5  21.5  21.5 -26.5],[  8.5   8.5   8.5 -12.2],[ 19.    19.    19.   -24.05],[ 11.   11.   11.  -13.7],[  7.     7.     7.   -12.85],[ 11.5   11.5   11.5  -13.85],[ 14.5  14.5  14.5 -16.2],[ 10.5   10.5   10.5  -15.85],[ 11.5  11.5  11.5 -15.8],[ 15.5   15.5   15.5  -19.25],[  9.     9.     9.   -13.25],[ 16.    16.    16.   -18.45],[ 22.5   22.5   22.5  -27.05],[ 12.5  12.5  12.5 -17.4],[ 16.    16.    16.   -17.35],[  9.5   9.5   9.5 -13.3],[ 11.    11.    11.   -13.65],[ 10.   10.   10.  -12.5],[  7.     7.     7.   -12.65],[  8.5   8.5   8.5 -11.5],[ 11.5  11.5  11.5 -14.4],[  8.5    8.5    8.5  -15.85],[ 15.    15.    15.   -18.15],[ 22.5  22.5  22.5 -26.9],[ 10.  10.  10. -14.],[ 10.5  10.5  10.5 -14.2],[ 10.    10.    10.   -10.85],[  9.     9.     9.   -11.15],[ 10.    10.    10.   -12.85],[ 10.5  10.5  10.5 -14.9],[ 17.5   17.5   17.5  -19.95],[ 19.    19.    19.   -25.35],[ 12.5   12.5   12.5  -16.35],[ 12.5  12.5  12.5 -15. ],[ 6.5  6.5  6.5 -9.8],[ 14.5   14.5   14.5  -17.95],[ 7.5   7.5   7.5  -9.25],[ 11.    11.    11.   -16.15],[ 10.    10.    10.   -12.25],[ 11.5   11.5   11.5  -14.55],[ 13.    13.    13.   -15.15],[  7.5    7.5    7.5  -10.05],[ 10.   10.   10.  -13.5],[ 14.5  14.5  14.5 -16.7],[  8.5    8.5    8.5  -11.25],[  6.5    6.5    6.5  -10.75],[ 4.   4.   4.  -7.6],[ 16.5  16.5  16.5 -22.8],[ 6.    6.    6.   -9.85],[  8.     8.     8.   -14.35],[ 19.5   19.5   19.5  -23.15],[ 10.   10.   10.  -14.5],[ 14.    14.    14.   -20.05],[  6.    6.    6.  -11.6],[  8.     8.     8.   -10.15],[ 13.    13.    13.   -15.35],[ 7.5   7.5   7.5  -9.55],[ 11.    11.    11.   -15.05],[ 19.5  19.5  19.5 -20.8],[ 13.   13.   13.  -15.7],[ 13.    13.    13.   -18.35],[ 5.    5.    5.   -8.05],[ 12.   12.   12.  -14.9],[ 13.   13.   13.  -16.5],[ 12.5  12.5  12.5 -17.3],[  8.5   8.5   8.5 -11.4],[ 11.5  11.5  11.5 -13.6],[ 15.   15.   15.  -18.2],[ 5.5  5.5  5.5 -7.1],[ 8.    8.    8.   -9.55],[ 15.5   15.5   15.5  -18.65],[ 12.5  12.5  12.5 -14.9],[ 12.5   12.5   12.5  -16.75],[ 16.   16.   16.  -20.1],[ 15.    15.    15.   -19.25],[ 12.5  12.5  12.5 -16.9],[ 15.   15.   15.  -16.6],[  8.5    8.5    8.5  -12.45],[  9.5    9.5    9.5  -12.65],[ 11.5   11.5   11.5  -13.75],[ 23.5   23.5   23.5  -26.05],[ 19.   19.   19.  -25.1],[  8.     8.     8.   -11.05],[ 11.    11.    11.   -16.95],[ 18.5   18.5   18.5  -21.05],[ 14.   14.   14.  -16.8],[ 19.5   19.5   19.5  -22.25],[ 11.  11.  11. -17.],[ 10.    10.    10.   -11.85],[ 18.5   18.5   18.5  -21.85],[ 19.5  19.5  19.5 -22.5],[ 11.5   11.5   11.5  -14.45],[ 14.5   14.5   14.5  -19.55],[ 19.5   19.5   19.5  -22.55],[ 21.5  21.5  21.5 -22.4],[ 18.    18.    18.   -20.95],[  8.5    8.5    8.5  -13.25],[ 15.5   15.5   15.5  -19.45],[  8.    8.    8.  -11.8],[ 18.    18.    18.   -20.65],[ 15.5  15.5  15.5 -18.9],[ 10.5  10.5  10.5 -13.8],[ 23.5   23.5   23.5  -27.65],[  8.5    8.5    8.5  -12.95],[ 12.   12.   12.  -15.4],[ 16.    16.    16.   -20.05],[ 13.5   13.5   13.5  -17.35],[ 16.5  16.5  16.5 -19.2],[ 11.5  11.5  11.5 -14.8],[ 11.   11.   11.  -15.5],[ 12.    12.    12.   -15.95],[ 11.   11.   11.  -13.2],[ 26.5  26.5  26.5 -32.4],[ 16.5  16.5  16.5 -20.1],[ 14.5  14.5  14.5 -18.8],[ 12.5   12.5   12.5  -17.65],[ 10.5  10.5  10.5 -15.8],[ 16.    16.    16.   -22.55],[ 13.   13.   13.  -15.9],[ 23.  23.  23. -25.],[ 14.5  14.5  14.5 -20.8],[  9.5   9.5   9.5 -15.7],[ 17.5  17.5  17.5 -27.2],[  7.    7.    7.  -12.5],[ 13.   13.   13.  -20.6],[  8.5    8.5    8.5  -14.35],[ 12.5  12.5  12.5 -15.2],[ 17.5   17.5   17.5  -21.85],[ 13.    13.    13.   -15.65],[ 12.5   12.5   12.5  -20.55],[  8.     8.     8.   -11.45],[ 13.5   13.5   13.5  -16.65],[ 5.    5.    5.   -9.85],[ 14.5   14.5   14.5  -17.45],[ 12.5  12.5  12.5 -19.2],[  9.     9.     9.   -13.35],[ 12.    12.    12.   -17.85],[ 12.5   12.5   12.5  -17.75],[ 14.5   14.5   14.5  -18.75],[  8.5   8.5   8.5 -11.9],[  9.5    9.5    9.5  -14.65],[ 14.   14.   14.  -16.2],[ 6.    6.    6.   -9.35],[  9.     9.     9.   -12.15],[ 13.   13.   13.  -14.4],[ 12.    12.    12.   -16.75],[  9.     9.     9.   -13.15],[ 13.5   13.5   13.5  -16.95],[  8.5   8.5   8.5 -11.4],[ 10.   10.   10.  -14.7],[ 10.5   10.5   10.5  -13.75],[  9.     9.     9.   -13.65],[ 11.    11.    11.   -16.75],[ 14.    14.    14.   -17.05],[ 5.5  5.5  5.5 -7.7],[ 11.5   11.5   11.5  -13.15],[ 13.5   13.5   13.5  -15.15],[ 5.5   5.5   5.5  -8.95],[  9.     9.     9.   -12.15],[ 10.5   10.5   10.5  -13.75],[  9.    9.    9.  -10.1],[ 11.5  11.5  11.5 -12.3],[ 11.    11.    11.   -14.25],[ 7.    7.    7.   -9.95],[ 11.   11.   11.  -15.4],[  9.    9.    9.  -13.1],[ 11.   11.   11.  -14.7],[ 15.    15.    15.   -16.65],[ 11.    11.    11.   -13.35],[ 12.5   12.5   12.5  -15.85],[ 16.5  16.5  16.5 -21.7],[ 6.5   6.5   6.5  -9.55],[ 13.5   13.5   13.5  -15.35],[ 5.5  5.5  5.5 -9.6],[ 5.5   5.5   5.5  -7.65],[ 7.   7.   7.  -9.5],[  8.5   8.5   8.5 -12.1],[  9.5   9.5   9.5 -10.7],[ 17.5   17.5   17.5  -19.45],[ 15.5   15.5   15.5  -20.45],[ 15.5   15.5   15.5  -17.45],[ 16.    16.    16.   -18.95],[  9.    9.    9.  -12.6],[ 14.5  14.5  14.5 -18.1],[  9.5    9.5    9.5  -12.65],[  9.    9.    9.  -11.8],[ 4.5   4.5   4.5  -6.95],[ 11.5   11.5   11.5  -15.95],[  8.5    8.5    8.5  -15.95],[  8.    8.    8.  -11.2],[ 12.5   12.5   12.5  -15.05],[ 6.   6.   6.  -7.2],[ 5.5   5.5   5.5  -7.55],[ 10.5  10.5  10.5 -13. ],[  8.     8.     8.   -11.25],[ 17.   17.   17.  -18.4],[ 19.   19.   19.  -21.1],[ 11.   11.   11.  -12.6],[ 4.   4.   4.  -6.4],[ 6.   6.   6.  -6.6],[ 6.5   6.5   6.5  -7.55],[ 10.5   10.5   10.5  -14.35],[ 5.    5.    5.   -7.95],[ 12.    12.    12.   -17.75]
